baseline_id,building_name ,vintage_name ,year,measure_id ,Percent of Total Base Area,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,baseline-Electricity-heating kWh,baseline-Natural Gas-heating kWh,baseline-Electricity-Cooling kWh,baseline-Electricity-Water Systems kWh,baseline-Natural Gas - Water Systems kWh,baseline-Electricty-Interior Lighting kWh,baseline-Electricity-Interior Equipment kWh,baseline-District Heating-Interior Equipment kWh,baseline-Electricity-Fans kWh,baseline-Electricity-Pumps kWh,baseline-Electricity-Heat Recovery kWh,baseline total energy kWh,Gas Energy Savings kWh,Electric Energy Savings kWh,Total Savings kWh,Gas Energy Savings $,Electric Energy Savings $,Total Savings $,Base Total ECM Cost $,Base Total ECM Payback ,Base baseline GHG tonnes
1.0,Barracks,1959-pre,2015.0,air_temp_reset_enabled,0.0867098480298323,0.0,7.933210411349812,0.22143793376241472,0.0,1.930177857918155,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.3796987756627183,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,-84419.7816926589,-45298.23988444499,-129718.0215771039,-1367.600463421074,-5118.701106942284,-6486.301570363358,54343.762758036355,-8.378235604452794,
1.0,Barracks,1959-pre,2015.0,baseline,0.0867098480298323,0.0,7.568399288754298,0.07644237247968433,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.501917500201606,0.34162073993313774,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,Barracks,1959-pre,2015.0,boiler_eff_upgrade,0.0867098480298323,0.0,7.452415564217914,0.09342956636405864,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.3493826787117657,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,26841.765418281673,-8657.684073477572,18184.0813448041,434.8365997761631,-978.3183003029657,-543.4817005268026,336607.2832186505,-619.3534812531378,
1.0,Barracks,1959-pre,2015.0,boiler_reset,0.0867098480298323,0.0,4.950749058111025,0.09342956636405864,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.008875331636218032,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,605794.9399270808,70144.9097381752,675939.849665256,9813.878026818707,7926.374800413799,17740.252827232507,4787.114026394166,0.2698447464652599,
1.0,Barracks,1959-pre,2015.0,cooling_cop_3_0,0.0867098480298323,0.0,7.452415564217914,0.06673994900639937,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.3493826787117657,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,26841.765418281673,-2480.9859972464938,24360.77942103518,434.8365997761631,-280.35141768885376,154.48518208730934,76348.42255058026,494.2119465375711,
1.0,Barracks,1959-pre,2015.0,dcv_enabled,0.0867098480298323,0.0,7.198084824319838,0.10475436228697481,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.34620155626150834,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,85700.76556067383,-10542.349994234612,75158.41556643922,1388.352402082916,-1191.285549348511,197.06685273440485,321515.66061671975,1631.5055330489279,
1.0,Barracks,1959-pre,2015.0,ecm_cold_deck_reset_control,0.0867098480298323,0.0,7.4338696203329135,0.189340408239318,0.0,1.9301460466936522,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.3555222450407624,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,31148.521526261455,-32274.903892963885,-1126.3823667024299,504.6060487254355,-3647.0641399049196,-3142.458091179484,54343.762758036355,-17.293393000394502,
1.0,Barracks,1959-pre,2015.0,economizers_enabled,0.0867098480298323,0.0,7.451683906054354,0.07211604594733431,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.5145783675536303,0.34849196442569363,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,27011.09087209984,-3519.024648913404,23492.066223186437,437.5796721280174,-397.6497853272146,39.92988680080282,21234.29473143678,531.7895048730729,
1.0,Barracks,1959-pre,2015.0,elec_reduce,0.0867098480298323,0.0,7.546672222419039,0.07863734697036191,0.0,1.9302096691426576,0.6319617859681269,0.24933637765117178,0.0,0.5038261736717604,0.2714451786804604,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,5028.229780769965,77978.05247132161,83006.28225209158,81.45732244847343,8811.519929259342,8892.977251707816,963141.3953579131,108.303593734365,
1.0,Barracks,1959-pre,2015.0,envelope_ecm_roof,0.0867098480298323,0.0,7.413605870324774,0.09307964289453032,0.0,1.9302096691426576,0.902834362607541,0.24933637765117178,0.0,0.5130832400020093,0.3476966838131293,0.0,0.0,1751531.942198541,17690.828935855905,0.0,446702.63310067786,208940.2480351754,57703.16987067773,0.0,116157.26131915709,79060.26298050628,0.0,2677786.346440591,35823.376446889626,-7840.5047093992835,27982.871737490343,580.3386984396119,-885.9770321621191,-305.63833372250724,1161908.3587141829,-3801.579286743179,
