baseline_index,building_type,vintage_name,measure_id,library_file,default_construction_set_name,ext_wall_rsi,ext_floor_rsi,ext_roof_rsi,ground_floor_rsi,ground_wall_rsi,ground_roof_rsi,fixed_window_rsi,operable_window_rsi,door_construction_rsi,glass_door_rsi,overhead_door_rsi,cost_per_building
1.0,Barracks,1959-pre,envelope_ecm_roof,resources/btap_construction_library.osm,DND-Concrete,3.17,6.516379006692498,9.156,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.2817893624515675,0.2817893624515675,0.7044734061289186,0.2817893624515675,1.7611835153222966,232280.0
1.0,Barracks,1959-pre,envelope_ecm_wall,resources/btap_construction_library.osm,DND-Concrete,5.17,6.516379006692498,6.516379006692498,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.2817893624515675,0.2817893624515675,0.7044734061289186,0.2817893624515675,1.7611835153222966,512843.0
1.0,Barracks,1959-pre,envelope_ecm_windows,resources/btap_construction_library.osm,DND-Concrete,3.17,6.516379006692498,6.516379006692498,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.45,0.45,0.7044734061289186,0.2817893624515675,1.7611835153222966,378182.0
2.0,Fire Hall,1959-pre,envelope_ecm_roof,resources/btap_construction_library.osm,DND-Concrete,3.170130327580134,6.516379006692498,9.156,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.2817893624515675,0.2817893624515675,0.7044734061289186,0.2817893624515675,1.7611835153222966,178944.0
2.0,Fire Hall,1959-pre,envelope_ecm_wall,resources/btap_construction_library.osm,DND-Concrete,5.17,6.516379006692498,6.516379006692498,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.2817893624515675,0.2817893624515675,0.7044734061289186,0.2817893624515675,1.7611835153222966,280000.0
2.0,Fire Hall,1959-pre,envelope_ecm_windows,resources/btap_construction_library.osm,DND-Concrete,3.170130327580134,6.516379006692498,6.516379006692498,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.45,0.45,0.7044734061289186,0.2817893624515675,1.7611835153222966,61245.0
3.0,Food Service,1959-pre,envelope_ecm_roof,resources/btap_construction_library.osm,DND-Concrete,3.522,4.226840436773512,6.867,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.2817893624515675,0.2817893624515675,0.7044734061289186,0.2817893624515675,1.7611835153222966,458471.0
3.0,Food Service,1959-pre,envelope_ecm_wall,resources/btap_construction_library.osm,DND-Concrete,5.522,4.226840436773512,4.226840436773512,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.2817893624515675,0.2817893624515675,0.7044734061289186,0.2817893624515675,1.7611835153222966,419941.0
3.0,Food Service,1959-pre,envelope_ecm_windows,resources/btap_construction_library.osm,DND-Concrete,3.522,4.226840436773512,4.226840436773512,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.45,0.45,0.7044734061289186,0.2817893624515675,1.7611835153222966,277780.0
4.0,Food Service,2005-2014,envelope_ecm_roof,resources/btap_construction_library.osm,DND-Concrete,5.284,4.579077139837971,7.219,1.7611835153222966,1.7611835153222966,1.7611835153222966,0.3170130327580134,0.3170130327580134,0.7044734061289186,0.3170130327580134,1.7611835153222966,0.0
