Row Labels,Sum of Savings Electricity-Heating KWh/m2,Sum of Savings Natural Gas-Heating KWh/m2,Sum of Savings Electricity-Cooling KWh/m2,Sum of Savings Electricity-Water Systems KWh/m2,Sum of Savings Natural Gas-Water Systems KWh/m2,Sum of Savings Electricity-Interior Lighting KWh/m2,Sum of Savings Electricity-Interior Equipment KWh/m2,Sum of Savings District Heating-Interior Equipment KWh/m2,Sum of Savings Electricity-Fans KWh/m2,Sum of Savings Electricity-Pumps KWh/m2
2013.0,0.7051555244255593,632.9300101244811,-9.004873411200194,2.8296231491621007,5.264124340379885,43.1618045243697,4.168215544764296,0.3480362730954412,16.825967293686137,13.898149278329685
air_temp_reset_enabled,0.17253087026191005,12.540337929774353,-0.6688235528099908,-0.00015498303745165032,0.0006634520578501224,1.8263770015153398,0.16919366313487139,0.0,0.18430879335000583,-0.504452012405272
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boiler_eff_upgrade,0.013896962634690757,14.773585007200609,-0.6058349554961353,0.07014233506726564,3.0149978176297054e-05,2.160969651921306,0.24931669932341016,0.0,0.5386614550679809,-0.06999335696562703
boiler_reset,-0.002897322514770928,92.1884996604,-0.6397418747761625,1.7641914419108673e-05,3.0149978176297054e-05,1.8263770015153398,0.16919366313487139,0.0,0.3650805404617987,3.259762285396894
cooling_cop_3_0,-0.002897322514770928,20.718263939784265,0.20774680836590464,0.05529496797709266,3.0149978176297054e-05,2.603163567639797,0.3367140141409335,0.0,0.782519348215148,0.37903366119432924
dcv_enabled,0.02245880913275944,59.653015323251566,-0.8705362668853276,1.7641914419108673e-05,4.522496726622194e-05,0.0,0.0,0.0,-0.11339630373795195,0.03179774527025181
ecm_cold_deck_reset_control,-0.14446515068391586,19.922378623040288,0.8443580353977378,-0.0005922313208621688,9.381258991680852e-05,0.0,0.0,0.0,-0.1775563968578595,-0.0008930185332598484
economizers_enabled,-0.003093297372926629,13.712648681113876,-0.5140705913643515,1.7641914419108673e-05,3.0149978176297054e-05,1.8263770015153398,0.16919366313487139,0.0,0.364744850555903,-0.043268013407558925
envelope_ecm_roof,0.030391647477303385,22.75753251719101,-0.415056544137534,0.0002259938957469565,0.0001808998690666641,0.0,0.0,0.0,0.5871872441228607,0.35806083533121047
envelope_ecm_wall,-0.07210517362845337,12.874998559618007,-0.5649449232301178,0.00031285023368221587,0.00016582487997673923,0.0,0.0,0.0,0.3994282527915747,0.36244167970119356
envelope_ecm_windows,-0.12529118128475714,4.745454729730113,-0.6685668032635941,1.7641914419108673e-05,0.00016582487997673923,0.0,0.0,0.0,0.03404785754948492,0.03271424620718122
exhaust_fans_occ_control,0.8327394726611504,36.03289006617365,-0.4336279745126954,0.12405802523089582,3.2812638530772134,5.06261006242682,0.8493428271642731,0.3480362730954412,5.194845904888664,0.6532630138622277
fans_to_variable,-0.0029537960711016886,13.595288406809289,-0.6369772446699784,1.7641914419108673e-05,3.0149978176297054e-05,1.8263770015153398,0.16919366313487139,0.0,0.48074337337056683,-0.06458016180113901
hrv_enabled,0.05244296243058211,59.08588311876338,-1.0488942928667737,1.7641914419108673e-05,7.55146497350978e-05,0.0,0.0,0.0,-0.11295604418016758,0.03675898113942644
infil_reduce,0.2507634964293428,120.53899013935558,-0.548962973885021,0.06544367860847622,0.00037715547053451814,0.41016838557134605,0.08855058019858042,0.0,2.9654677849478297,2.6041055105263986
lights_reduce_70p,-0.06331489113958544,-9.671501993947288,-0.08995537518858798,-6.302064042174038e-05,-4.5224967267998295e-05,12.551964845310515,0.0,0.0,-0.11724654256202349,-0.12891312019593393
occupancy_setback,-0.2616244623750701,28.0937370896375,-0.830460391584499,-0.00022744264165108774,0.00047377665993586504,0.0,0.0,0.0,0.07778349667269069,0.07936532805807595
plug_loads_90_percent,-0.0024408141258365212,1.6696318820771694,-0.6115951854194441,1.7641914419108673e-05,1.5074989088148527e-05,0.0,0.0,0.0,-0.128679319835177,-0.07327584176702118
pump_fan_eff_,-0.002897322514770928,13.769993801410521,-0.6397418747761625,1.7641914419108673e-05,3.0149978176297054e-05,1.8263770015153398,0.16919366313487139,0.0,0.3650805404617987,1.794238392206461
pumps_to_variable,0.013912037623779683,95.92838264309728,-0.2691874300974604,2.515041840473975,1.980468251387535,11.24104300392322,1.7983231082627418,0.0,5.1359024584030095,5.191983124511847
Grand Total,0.7051555244255593,632.9300101244811,-9.004873411200194,2.8296231491621007,5.264124340379885,43.1618045243697,4.168215544764296,0.3480362730954412,16.825967293686137,13.898149278329685
