year,measure_id,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,Savings Electricity-Heating KWh/m2,Savings Natural Gas-Heating KWh/m2,Savings Electricity-Cooling KWh/m2,Savings Electricity-Water Systems KWh/m2,Savings Natural Gas-Water Systems KWh/m2,Savings Electricity-Interior Lighting KWh/m2,Savings Electricity-Interior Equipment KWh/m2,Savings District Heating-Interior Equipment KWh/m2,Savings Electricity-Fans KWh/m2,Savings Electricity-Pumps KWh/m2,Savings Electricity-Heat Recovery KWh/m2,Electrical Energy Savings Intensity KWh/M2,Natural Gas Energy Savings Intensity Kwh/M2,Electrical Cost Savings Intensity $/M2,Gas Cost Savings Intensity $/M2,% Energy Savings,Net Cost Savings Intensity $/M2,Base Total Elec Savings $,Base Total Gas Savings $,Base Total Energy Cost Savings $,GHG Savings (tonnes) at bldg and des level,GHG Savings %,Capital Cost $,Base ECM Payback (yrs),2015 EUI kWh/m2,2018 EUI kWh/m2,2020 EUI kWh/m2,2023 EUI kWh/m2,2025 EUI kWh/m2,2028 EUI kWh/m2,Elec Savings 2023 kWh,Gas Savings 2023 m3,Gas+Elec Savings 2023 kWh,2015 Baseline Gas $/m2,2015 Baseline Elec $/m2
2015.0,air_temp_reset_enabled,0.6742144254088628,331.9765461330177,3.733557498510414,3.0947627295778233,12.97952381122068,40.106305884043586,6.5602404051349685,0.347816707980429,15.448369617775018,8.945379784063883,0.0,0.17500399735559702,12.56977466779631,-0.6086116053358324,-0.00018389680868091673,0.0006895600740488561,1.775808888720313,0.16450908587496738,0.0,0.17198734495616286,-0.48697197430330164,0.0,1.1915418404592253,12.570464227870358,0.13464422797189246,0.2036415204914998,3.144676147384313,0.33828574846339227,27312.85093255433,41309.08971474172,68621.94064729605,666.7247234259268,,631774.4640293004,9.206595704958316,423.86671699673343,424.885050616623,410.79504964933795,371.5305961543872,360.9388275863631,360.9388275863631,241706.64542083477,242244.661907436,2791650.4549727924,,
2015.0,baseline,0.8492184227644598,344.546320800814,3.1249458931745817,3.0945788327691424,12.98021337129473,41.8821147727639,6.724749491009936,0.347816707980429,15.620356962731181,8.458407809760581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2146826281,437.6287230650629,438.68011970428034,424.1326478598563,383.5933652131953,372.65770556464406,372.65770556464406,0.0,0.0,0.0,,
2015.0,boiler_eff_upgrade,0.8332414988946839,330.0680604205614,3.732215382044349,3.0222409685341898,12.980171021163287,39.77214690475835,6.4802212177514145,0.347816707980429,15.095119431207356,8.536921001431617,0.0,0.015976923869775894,14.478260380252607,-0.6072694888697674,0.07233786423495259,4.2350131442603356e-05,2.1099678680055476,0.24452827325852144,0.0,0.5252375315238247,-0.07851319167103554,0.0,2.2822657803518194,14.47830273038405,0.2578960331797556,0.2345485042322216,3.8298602507962096,0.49244453741197725,52314.726122579785,47578.63318051462,99893.3593030944,928.4916220440884,,3284997.9457446192,32.88504830213333,420.868154554327,421.8792841715809,407.88896016882217,368.90227539420357,358.3854362276946,358.3854362276946,462962.17807592725,279010.5032190672,3399914.8435397926,,
2015.0,boiler_reset,0.8500142182686045,252.71190242430322,3.7660728124942935,3.09456667543437,12.980171021163287,40.106305884043586,6.5602404051349685,0.347816707980429,15.268464615294517,4.635975407262213,0.0,-0.0007957955041446585,91.83441837651077,-0.6411269193197118,1.2157334772222583e-05,4.2350131442603356e-05,1.775808888720313,0.16450908587496738,0.0,0.35189234743666375,3.822432402498369,0.0,5.472732167041229,91.8344607266422,0.6184187348756588,1.4877182637716038,22.23510198603135,2.1061369986472624,125447.47720699714,301786.62524259737,427234.1024495945,4300.390479917752,,52574.35903250668,0.12305749641956416,340.3215301713795,341.1391476955892,329.82632105216203,298.3009892463916,289.79688467354106,289.79688467354106,1110154.6655486473,1769736.3825954783,19738958.692869473,,
2015.0,cooling_cop_3_0,0.8500142182686045,324.24457973492423,2.8976352645704764,3.0394631531839575,12.980171021163287,39.34498370635681,6.396055075474729,0.347816707980429,14.858349956705391,8.095829654799983,0.0,-0.0007957955041446585,20.301741065889757,0.22731062860410534,0.05511567958518482,4.2350131442603356e-05,2.537131066407092,0.32869441553520673,0.0,0.7620070060257902,0.3625781549605982,0.0,4.272041155613833,20.301783416021202,0.4827406505843631,0.32888889133954347,5.615222053873646,0.8116295419239066,97924.90645233923,66715.76938600907,164640.6758383483,1491.1031896154675,,792658.5620647599,4.814475876198589,413.05489849342786,414.0472568766863,400.31665787955137,362.0537459725478,351.7321478963187,351.7321478963187,866592.0924985772,391234.4501031396,4984849.462005311,,
2015.0,dcv_enabled,0.8256382736455555,284.7383623237379,3.9970575425301322,3.094550527796697,12.980140890205778,41.88211477319138,6.724749491009952,0.347816707980429,15.726900358065175,8.419737635946595,0.0,0.02358014911890427,59.80795847707611,-0.8721116493555505,2.8304972445436505e-05,7.248108895119287e-05,-4.274838261153491e-10,-1.5987211554602254e-14,0.0,-0.10654339533399337,0.03867017381398696,0.0,-0.916376417211707,59.80803095816506,-0.10355053514492289,0.968890101522274,13.456990237863762,0.8653395663773511,-21005.4331552179,196541.29487399632,175535.8617187784,2009.9367401544205,,1624430.1321254908,9.254121159173442,378.7370685241096,379.6469788202263,367.0571588417624,331.97324350336254,322.5091945061628,322.5091945061628,-185888.7889842292,1152556.9761129415,11946289.90694147,,
2015.0,ecm_cold_deck_reset_control,0.9915521806255966,324.2736709838421,2.2203641516788366,3.095149407991383,12.980104551573815,41.88211477319138,6.724749491009952,0.347816707980429,15.797945159261351,8.470040320520644,0.0,-0.14233375786113678,20.272649816971864,0.9045817414957451,-0.0005705752222406879,0.00010881972091425496,-4.274838261153491e-10,-1.5987211554602254e-14,0.0,-0.17758819653017,-0.011632510760062331,0.0,0.5724567006946355,20.272758636692778,0.06468760717849381,0.32841868991442297,4.763219194433069,0.3931062970929168,13122.010491371826,66620.38808652053,79742.39857789235,837.1420330446002,,631774.4640293004,7.92269200947327,416.7835077276755,417.7848240403641,403.9302801671384,365.3219724127886,354.90720220365506,354.90720220365506,116123.9866493082,390675.1153221883,4228493.621619712,,
2015.0,economizers_enabled,0.8502402004499059,331.10648793665814,3.6350277898657555,3.09456667543437,12.980171021163287,40.106305884043586,6.5602404051349685,0.347816707980429,15.268799416398826,8.510764505869442,0.0,-0.0010217776854460903,13.439832864155846,-0.5100818966911738,1.2157334772222583e-05,4.2350131442603356e-05,1.775808888720313,0.16450908587496738,0.0,0.35155754633235503,-0.052356696108860845,0.0,1.728427307776927,13.439875214287289,0.19531228577879275,0.21772597847145406,3.466020789455614,0.4130382642502468,39619.487794799665,44166.1501848914,83785.63797969106,793.0436910137141,,238982.78735016158,2.852312080121524,422.4604205429987,423.4753755561212,409.4321221101651,370.29793942793356,359.7413120162652,359.7413120162652,350614.9362371652,258999.02886201753,3076920.5032057706,,
2015.0,envelope_ecm_roof,0.8158120080624903,321.74470916892164,3.5356320018331333,3.0943323150891544,12.980005300896993,41.88211477319138,6.724749491009952,0.347816707980429,15.033245009170438,8.107503046915777,0.0,0.03340641470196948,22.801611631892342,-0.4106861086585516,0.0002465176799879565,0.000208070397736293,-4.274838261153491e-10,-1.5987211554602254e-14,0.0,0.5871119535607434,0.3509047628448041,0.0,0.5609835397014535,22.80181970229008,0.06339113998626425,0.36938947917709924,5.338498597250014,0.4327806191633635,12859.019528493676,74931.39463003294,87790.41415852662,926.9487274206632,,28452014.952155184,324.09022357245357,414.26591982307144,415.2611876674527,401.4903324033786,363.1152387921448,352.76337918053156,352.76337918053156,113796.63299551925,439412.49937364995,4739191.3632444665,,
2015.0,envelope_ecm_wall,0.9209714295566785,331.60362263295264,3.6876055244479087,3.094266380495711,12.98002036637575,41.88211477319138,6.724749491009952,0.347816707980429,15.219983750895928,8.104358878078802,0.0,-0.07175300679221874,12.942698167861352,-0.562659631273327,0.0003124522734312407,0.00019300491897844552,-4.274838261153491e-10,-1.5987211554602254e-14,0.0,0.40037321183525343,0.3540489316817794,0.0,0.12032195729741857,12.94289117278033,0.0135963811746083,0.20967483699904133,2.9849990280769623,0.22327121817364962,2758.053114031643,42532.96003492953,45291.013148961174,491.19752169544506,,24844217.73959679,548.5463011808698,424.56550993498524,425.58552239474085,411.4722924434826,372.1431069898137,361.5338766754856,361.5338766754856,24407.549681695953,249421.6792171794,2649898.9098625313,,
2015.0,envelope_ecm_windows,0.9741086225366744,339.77726053243134,3.795036008547385,3.0945403875674877,12.98002036637575,41.88211477319138,6.724749491009952,0.347816707980429,15.5860271510137,8.436429878813549,0.0,-0.1248901997722146,4.7690602683826455,-0.6700901153728034,3.84452016546355e-05,0.00019300491897844552,-4.274838261153491e-10,-1.5987211554602254e-14,0.0,0.034329811717480396,0.02197793094703293,0.0,-0.7386341277063498,4.769253273301624,-0.08346565643081753,0.0772619030274863,0.9210133917549183,-0.006203753403331236,-16931.175338304198,15672.731552931651,-1258.4437853725478,42.818942370309834,,39931393.24373134,-31730.772329977466,433.5981039194677,434.63981705483747,420.2263293742623,380.06041894969843,369.22547819098713,369.22547819098713,-149833.41007348849,91907.9936745992,817619.1549222926,,
2015.0,exhaust_fans_occ_control,0.016772719373920504,308.56027051023335,3.564204717835203,2.9628155490180825,9.449661002395077,36.82269855188558,5.875942487465075,0.0,10.370969471430856,7.815323654635968,0.0,0.8324457033905392,35.986050290580636,-0.43925882466062127,0.13176328375105983,3.5305523688996523,5.059416220878319,0.8488070035448612,0.347816707980429,5.249387491300325,0.6430841551246136,0.0,12.325645033329097,39.86441936746071,1.392797888766188,0.6458035937528636,11.925648763468077,2.0386014825190517,282531.8373319988,131002.55059995588,413534.3879319547,3622.742437639298,,138358.511051672,0.33457558812361277,385.43865866427313,386.36466943318663,373.55207798489295,337.84736779790234,328.21585650900556,328.21585650900556,2500281.7463008743,768224.8337651733,10586858.943829015,,
2015.0,fans_to_variable,0.850070637092994,331.2371551507345,3.7633970902517064,3.09456667543437,12.980171021163287,40.106305884043586,6.5602404051349685,0.347816707980429,15.1527401556578,8.53145042540937,0.0,-0.0008522143285342176,13.309165650079478,-0.6384511970771247,1.2157334772222583e-05,4.2350131442603356e-05,1.775808888720313,0.16450908587496738,0.0,0.46761680707338193,-0.073042615648788,0.0,1.6956009119489877,13.309208000210921,0.1916029030502356,0.21560916960341692,3.4286618133904163,0.40721207265365256,38867.032089546396,43736.75127239233,82603.78336193872,782.5058550512109,,213728.33103045836,2.587391549536916,422.623914152903,423.6392619570443,409.59057372456374,370.4412459814312,359.88053311929224,359.88053311929224,343956.03619067604,256480.94881958465,3043755.497449462,,
2015.0,hrv_enabled,0.7964564413001624,285.2587712269386,4.167054877574115,3.09456667543437,12.980091002047867,41.88211477319138,6.724749491009952,0.347816707980429,15.732853347410087,8.408885755601514,3.0424969531454367,0.05276198146429745,59.28754957387537,-1.0421089843995333,1.2157334772222583e-05,0.0001223692468617088,-4.274838261153491e-10,-1.5987211554602254e-14,0.0,-0.11249638467890577,0.04952205415906796,-3.0424969531454367,-4.094806129693238,59.28767194312223,-0.4627130926553359,0.96046028547858,12.61180148936965,0.4977471928232441,-93862.2762713202,194831.2898299009,100969.01355858071,1430.109023064252,,11751069.834840981,116.38293195786434,382.4358572516339,383.3546538338473,370.641880260164,335.2153314661143,325.6588555039915,325.6588555039915,-830639.6130205326,1142529.1687555918,11195983.215985697,,
