lighting_technology_definition_name,lighting_fraction_to_return_air,lighting_fraction_radiant,lighting_fraction_visible,lighting_fraction_replaceable,lpd_fraction_linear_fluorescent,lpd_fraction_compact_fluorescent,lpd_fraction_high_bay,lpd_fraction_specialty_lighting,lpd_fraction_exit_lighting,compact_fluorescent_lighting_schedule,high_bay_lighting_schedule,specialty_lighting_schedule,exit_lighting_schedule
default,0,0.7,0.2,1,1,0,0,0,0,,,,
