name,category,units,day_types,start_date,end_date,type,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_24,annotation
kitchen,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0.9,0.9,0.75,0.25,0,0,0,0,0,0,0,0,
kitchen,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.9,0.75,0.5,0.25,0.25,0,0,0,0,0,0,0,
kitchen,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.9,0.75,0.5,0.25,0.25,0,0,0,0,0,0,0,
kitchen,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,
kitchen,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,
kitchen,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,
kitchen,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.07,0.05,0.05,0.05,0.05,0.05,0.05,
kitchen,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.27,0.06,0.05,0.05,0.05,0.05,0.05,
kitchen,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.27,0.06,0.05,0.05,0.05,0.05,0.05,
laboratory,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.25,0.5,0.9,0.9,0.9,0.75,0.75,0.9,0.9,0.9,0.5,0.25,0,0,0,0,0,
laboratory,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.05,0.125,0.375,0.45,0.45,0.25,0.25,0.45,0.45,0.25,0.25,0,0,0,0,0,0,
laboratory,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.05,0.125,0.625,0.9,0.9,0.75,0.75,0.9,0.825,0.25,0.25,0,0,0,0,0,0,
laboratory,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,
laboratory,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0,0,0,0,0,0,
laboratory,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.45,0.45,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,0.45,0,0,0,0,0,0,
laboratory,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,
laboratory,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.055,0.055,0.05,0.05,0.05,0.05,
laboratory,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055,0.48,0.715,0.9,0.9,0.9,0.83,0.9,0.83,0.48,0.48,0.055,0.055,0.05,0.05,0.05,0.05,
lobby_all_other,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0.25,0.9,0.9,0.9,0.75,0.75,0.9,0.9,0.9,0.5,0.25,0,0,0,0,0,
lobby_all_other,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,
lobby_all_other,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,
lobby_all_other,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,
lobby_all_other,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,
lobby_all_other,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,
lobby_all_other,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.53,0.9,0.9,0.05,0.05,0.05,0.05,
lobby_all_other,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.715,0.52,0.05,0.05,0.05,0.05,0.05,0.05,
lobby_all_other,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.715,0.52,0.05,0.05,0.05,0.05,0.05,0.05,
locker_room,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.75,0.25,0,0,0,0,0,
locker_room,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.75,0,0,0,0,0,0,
locker_room,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.75,0,0,0,0,0,0,
locker_room,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,
locker_room,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
locker_room,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
locker_room,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,
locker_room,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.06,0.05,0.05,0.05,
locker_room,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.06,0.05,0.05,0.05,
lounge_breakroom_all_other,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0.25,0.9,0.9,0.9,0.75,0.75,0.9,0.9,0.9,0.5,0.25,0,0,0,0,0,
lounge_breakroom_all_other,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.75,0.9,0.9,0.75,0.75,0.9,0.9,0.9,0.5,0,0,0,0,0,0,
lounge_breakroom_all_other,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.75,0.9,0.9,0.75,0.75,0.9,0.9,0.9,0.5,0,0,0,0,0,0,
lounge_breakroom_all_other,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,
lounge_breakroom_all_other,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
lounge_breakroom_all_other,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
lounge_breakroom_all_other,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,
lounge_breakroom_all_other,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.53,0.9,0.9,0.9,0.05,0.05,0.05,
lounge_breakroom_all_other,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.53,0.9,0.9,0.9,0.05,0.05,0.05,
office_enclosed_lte_250_sf,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.375,0.825,0.9,0.9,0.625,0.625,0.9,0.9,0.7,0.5,0,0,0,0,0,0,
office_enclosed_lte_250_sf,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.25,0.75,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0,0,0,0,0,0,
office_enclosed_lte_250_sf,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.25,0.75,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0,0,0,0,0,0,
office_enclosed_lte_250_sf,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_enclosed_lte_250_sf,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_enclosed_lte_250_sf,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_enclosed_lte_250_sf,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.05,0.05,0.05,0.05,
office_enclosed_lte_250_sf,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.4,0.15,0.05,0.05,0.05,0.05,
office_enclosed_lte_250_sf,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.4,0.15,0.05,0.05,0.05,0.05,
office_enclosed_gt_250_sf,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.25,0.5,0.9,0.9,0.9,0.75,0.75,0.9,0.9,0.9,0.5,0.25,0,0,0,0,0,
office_enclosed_gt_250_sf,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.25,0.75,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0,0,0,0,0,0,
office_enclosed_gt_250_sf,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.25,0.75,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0,0,0,0,0,0,
office_enclosed_gt_250_sf,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,
office_enclosed_gt_250_sf,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_enclosed_gt_250_sf,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_enclosed_gt_250_sf,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,
office_enclosed_gt_250_sf,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,0.05,0.05,
office_enclosed_gt_250_sf,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,0.05,0.05,
office_open,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.375,0.825,0.9,0.9,0.625,0.625,0.9,0.9,0.7,0.5,0,0,0,0,0,0,
office_open,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.25,0.75,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0,0,0,0,0,0,
office_open,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.1,0.25,0.75,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0,0,0,0,0,0,
office_open,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_open,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_open,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,
office_open,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.825,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.825,0.7,0.05,0.05,0.05,0.05,
office_open,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,0.05,0.05,
office_open,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,0.05,0.05,0.05,
restroom_all_other,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.375,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0,0,0,
restroom_all_other,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.375,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.25,0.25,0,0,0,
restroom_all_other,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.375,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.25,0.25,0,0,0,
restroom_all_other,Lighting,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,
restroom_all_other,Lighting,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,
restroom_all_other,Lighting,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,
restroom_all_other,Equipment,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,
restroom_all_other,Equipment,,Sat,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,
restroom_all_other,Equipment,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.05,0.05,0.05,
stairwell,Occupancy,,Default|SmrDsn|Wkdy,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.25,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.9,0.5,0,0,0,
stairwell,Occupancy,,Sat,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.25,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.38,0,0,0,
stairwell,Occupancy,,WntrDsn|Hol|Sun,1/1/2023,12/31/2023,Hourly,0,0,0,0,0,0,0,0.25,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.38,0,0,0,
