Sys_type,Supply_air,Htg,Clg,Backup_Htg,source,type,id_layers,Id_layers_quantity_multipliers
1,1000,HW,none,none,rs-means,unitary,"301,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1000,HW,DX,none,rs-means,unitary,"301,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,.328,32.8,1,1"
1,1000,HW,CHW,none,rs-means,unitary,"301,72,24,13,81,87,95,100,114,116,123,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,.328,32.8,1,1"
1,1000,HW,HP,none,rs-means,unitary,"301,72,24,13,81,87,95,100,114,116,123,134,145,850,851","1,32.8,32.8,2,2,2,2,2,1,1,1,1,1,0.328,32.8"
1,1000,Gas,none,none,rs-means,unitary,"301,2,150,850,851","1,1,1,0.328,32.8"
1,1000,Gas,DX,none,rs-means,unitary,"301,2,150,850,851","1,1,1,0.328,32.8"
1,1000,Gas,CHW,none,rs-means,unitary,"301,2,150,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1000,Gas,HP,none,rs-means,unitary,"301,2,150,850,851","1,1,1,0.328,32.8"
1,1000,Pro,none,none,rs-means,unitary,"301,2,150,850,851","1,1,1,0.328,32.8"
1,1000,Pro,DX,none,rs-means,unitary,"301,2,150,850,851","1,1,1,0.328,32.8"
1,1000,Pro,CHW,none,rs-means,unitary,"301,2,150,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1000,Pro,HP,none,rs-means,unitary,"301,2,150,850,851","1,1,1,0.328,32.8"
1,1000,Oil,none,none,rs-means,unitary,"301,3,150,850,851","1,1,1,0.328,32.8"
1,1000,Oil,DX,none,rs-means,unitary,"301,3,150,850,851","1,1,1,0.328,32.8"
1,1000,Oil,CHW,none,rs-means,unitary,"301,3,150,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1000,Oil,HP,none,rs-means,unitary,"301,3,150,850,851","1,1,1,0.328,32.8"
1,1000,none,none,none,rs-means,unitary,"301,850,851","1,0.328,32.8"
1,1000,none,DX,none,rs-means,unitary,"301,850,851","1,0.328,32.8"
1,1000,none,CHW,none,rs-means,unitary,"301,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1000,none,HP,none,rs-means,unitary,"301,850,851","1,0.328,32.8"
1,1500,elec,none,none,rs-means,unitary,"302,850,851","1,.328,32.8"
1,1500,elec,DX,none,rs-means,unitary,"302,850,851","1,.328,32.8"
1,1500,elec,CHW,none,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,elec,HP,none,rs-means,unitary,"302,850,851","1,.328,32.8"
1,1500,HP,none,elec,rs-means,unitary,"302,850,851","1,.328,32.8"
1,1500,HP-e,none,,rs-means,unitary,"302,850,851","1,0.328,32.8"
1,1500,HP-g,none,,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,HP-hw,none,,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,HP-o,none,,rs-means,unitary,"302,3,150,850,851","1,1,1,0.328,32.8"
1,1500,HP,CHW,elec,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,HP-e,CHW,,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,HP-g,CHW,,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,1500,HP-hw,CHW,,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145,72,24,13,81,87,95,100,114,116,123","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,1500,HP-o,CHW,,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,1500,HP,HP,elec,rs-means,unitary,"302,850,851","1,.328,32.8"
1,1500,HP-e,HP,,rs-means,unitary,"302,850,851","1,0.328,32.8"
1,1500,HP-g,HP,,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,HP-hw,HP,,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,HP-o,HP,,rs-means,unitary,"302,3,150,850,851","1,1,1,0.328,32.8"
1,1500,CCASHP,CCASHP,elec,rs-means,unitary,"302,850,851,1307","1,0.328,32.8,1"
1,1500,CCASHP-e,CCASHP,,rs-means,unitary,"302,850,851,1307","1,0.328,32.8,1"
1,1500,CCASHP-g,CCASHP,,rs-means,unitary,"302,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,1500,CCASHP-hw,CCASHP,,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,1500,CCASHP-o,CCASHP,,rs-means,unitary,"302,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,1500,HW,none,none,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,HW,DX,none,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,HW,CHW,none,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,.328,32.8,1,1"
1,1500,HW,HP,none,rs-means,unitary,"302,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,Gas,none,none,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,Gas,DX,none,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,Gas,CHW,none,rs-means,unitary,"302,2,150,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,Gas,HP,none,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,Pro,none,none,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,Pro,DX,none,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,Pro,CHW,none,rs-means,unitary,"302,2,150,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,Pro,HP,none,rs-means,unitary,"302,2,150,850,851","1,1,1,0.328,32.8"
1,1500,Oil,none,none,rs-means,unitary,"302,3,150,850,851","1,10,1,0.328,32.8"
1,1500,Oil,DX,none,rs-means,unitary,"302,3,150,850,851","1,10,1,0.328,32.8"
1,1500,Oil,CHW,none,rs-means,unitary,"302,3,150,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,10,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,Oil,HP,none,rs-means,unitary,"302,3,150,850,851","1,10,1,0.328,32.8"
1,1500,none,none,none,rs-means,unitary,"302,850,851","1,0.328,32.8"
1,1500,none,DX,none,rs-means,unitary,"302,850,851","1,0.328,32.8"
1,1500,none,CHW,none,rs-means,unitary,"302,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,1500,none,HP,none,rs-means,unitary,"302,850,851","1,0.328,32.8"
1,2500,elec,none,none,rs-means,unitary,"303,850,851","1,.328,32.8"
1,2500,elec,DX,none,rs-means,unitary,"303,850,851","1,.328,32.8"
1,2500,elec,CHW,none,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,elec,HP,none,rs-means,unitary,"303,850,851","1,.328,32.8"
1,2500,HP,none,elec,rs-means,unitary,"303,850,851","1,.328,32.8"
1,2500,HP-e,none,,rs-means,unitary,"303,850,851","1,0.328,32.8"
1,2500,HP-g,none,,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,HP-hw,none,,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,HP-o,none,,rs-means,unitary,"303,3,150,850,851","1,1,1,0.328,32.8"
1,2500,HP,CHW,elec,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,HP-e,CHW,,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,HP-g,CHW,,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,2500,HP-hw,CHW,,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145,73,25,14,82,88,96,101,114,117,124","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,1,2,1,1"
1,2500,HP-o,CHW,,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,2500,HP,HP,elec,rs-means,unitary,"303,850,851","1,.328,32.8"
1,2500,HP-e,HP,,rs-means,unitary,"303,850,851","1,0.328,32.8"
1,2500,HP-g,HP,,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,HP-hw,HP,,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,HP-o,HP,,rs-means,unitary,"303,3,150,850,851","1,1,1,0.328,32.8"
1,2500,CCASHP,CCASHP,elec,rs-means,unitary,"303,850,851,1307","1,0.328,32.8,1"
1,2500,CCASHP-e,CCASHP,,rs-means,unitary,"303,850,851,1307","1,0.328,32.8,1"
1,2500,CCASHP-g,CCASHP,,rs-means,unitary,"303,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,2500,CCASHP-hw,CCASHP,,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,2500,CCASHP-o,CCASHP,,rs-means,unitary,"303,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,2500,HW,none,none,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,HW,DX,none,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,HW,CHW,none,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,.328,32.8,1,1"
1,2500,HW,HP,none,rs-means,unitary,"303,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,Gas,none,none,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,Gas,DX,none,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,Gas,CHW,none,rs-means,unitary,"303,2,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,Gas,HP,none,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,Pro,none,none,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,Pro,DX,none,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,Pro,CHW,none,rs-means,unitary,"303,2,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.9,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,Pro,HP,none,rs-means,unitary,"303,2,150,850,851","1,1,1,0.328,32.8"
1,2500,Oil,none,none,rs-means,unitary,"303,3,150,850,851","1,10,1,0.328,32.8"
1,2500,Oil,DX,none,rs-means,unitary,"303,3,150,850,851","1,10,1,0.328,32.8"
1,2500,Oil,CHW,none,rs-means,unitary,"303,3,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,10,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,Oil,HP,none,rs-means,unitary,"303,3,150,850,851","1,10,1,0.328,32.8"
1,2500,none,none,none,rs-means,unitary,"303,850,851","1,0.328,32.8"
1,2500,none,DX,none,rs-means,unitary,"303,850,851","1,0.328,32.8"
1,2500,none,CHW,none,rs-means,unitary,"303,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,2500,none,HP,none,rs-means,unitary,"303,850,851","1,0.328,32.8"
1,3000,elec,none,none,rs-means,unitary,"304,850,851","1,.328,32.8"
1,3000,elec,DX,none,rs-means,unitary,"304,850,851","1,.328,32.8"
1,3000,elec,CHW,none,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,elec,HP,none,rs-means,unitary,"304,850,851","1,.328,32.8"
1,3000,HP,none,elec,rs-means,unitary,"304,850,851","1,.328,32.8"
1,3000,HP-e,none,,rs-means,unitary,"304,850,851","1,0.328,32.8"
1,3000,HP-g,none,,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,HP-hw,none,,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,HP-o,none,,rs-means,unitary,"304,3,150,850,851","1,1,1,0.328,32.8"
1,3000,HP,CHW,elec,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,HP-e,CHW,,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,1,1,1,1,0.328,32.8,1,1"
1,3000,HP-g,CHW,,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,3000,HP-hw,CHW,,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145,73,25,14,82,88,96,101,114,117,124","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,3000,HP-o,CHW,,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,3000,HP,HP,elec,rs-means,unitary,"304,850,851","1,.328,32.8"
1,3000,HP-e,HP,,rs-means,unitary,"304,850,851","1,0.328,32.8"
1,3000,HP-g,HP,,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,HP-hw,HP,,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,HP-o,HP,,rs-means,unitary,"304,3,150,850,851","1,1,1,0.328,32.8"
1,3000,CCASHP,CCASHP,elec,rs-means,unitary,"304,850,851,1307","1,0.328,32.8,1"
1,3000,CCASHP-e,CCASHP,,rs-means,unitary,"304,850,851,1307","1,0.328,32.8,1"
1,3000,CCASHP-g,CCASHP,,rs-means,unitary,"304,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,3000,CCASHP-hw,CCASHP,,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,3000,CCASHP-o,CCASHP,,rs-means,unitary,"304,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,3000,HW,none,none,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,HW,DX,none,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,HW,CHW,none,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,75,32,20,84,90,97,103,114,119,126,850,851,1,1","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,HW,HP,none,rs-means,unitary,"304,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,Gas,none,none,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,Gas,DX,none,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,Gas,CHW,none,rs-means,unitary,"304,2,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,Gas,HP,none,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,Pro,none,none,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,Pro,DX,none,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,Pro,CHW,none,rs-means,unitary,"304,2,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,Pro,HP,none,rs-means,unitary,"304,2,150,850,851","1,1,1,0.328,32.8"
1,3000,Oil,none,none,rs-means,unitary,"304,3,150,850,851","1,1,1,0.328,32.8"
1,3000,Oil,DX,none,rs-means,unitary,"304,3,150,850,851","1,1,1,0.328,32.8"
1,3000,Oil,CHW,none,rs-means,unitary,"304,3,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,Oil,HP,none,rs-means,unitary,"304,3,150,850,851","1,10,1,0.328,32.8"
1,3000,none,none,none,rs-means,unitary,"304,850,851","1,0.328,32.8"
1,3000,none,DX,none,rs-means,unitary,"304,850,851","1,0.328,32.8"
1,3000,none,CHW,none,rs-means,unitary,"304,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,3000,none,HP,none,rs-means,unitary,"304,850,851","1,0.328,32.8"
1,4000,elec,none,none,rs-means,unitary,"305,850,851","1,.328,32.8"
1,4000,elec,DX,none,rs-means,unitary,"305,850,851","1,.328,32.8"
1,4000,elec,CHW,none,rs-means,unitary,"305,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,elec,HP,none,rs-means,unitary,"305,850,851","1,.328,32.8"
1,4000,HP,none,elec,rs-means,unitary,"305,850,851","1,.328,32.8"
1,4000,HP-e,none,,rs-means,unitary,"305,850,851","1,0.328,32.8"
1,4000,HP-g,none,,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,HP-hw,none,,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,HP-o,none,,rs-means,unitary,"305,3,150,850,851","1,1,1,0.328,32.8"
1,4000,HP,CHW,elec,rs-means,unitary,"305,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,HP-e,CHW,,rs-means,unitary,"305,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,HP-g,CHW,,rs-means,unitary,"305,75,32,20,84,90,97,103,114,119,126,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,4000,HP-hw,CHW,,rs-means,unitary,"305,75,32,20,84,90,97,103,114,119,126,850,851,134,145,73,25,14,82,88,96,101,114,117,124","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,4000,HP-o,CHW,,rs-means,unitary,"305,75,32,20,84,90,97,103,114,119,126,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,4000,HP,HP,elec,rs-means,unitary,"305,850,851","1,.328,32.8"
1,4000,HP-e,HP,,rs-means,unitary,"305,850,851","1,0.328,32.8"
1,4000,HP-g,HP,,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,HP-hw,HP,,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,HP-o,HP,,rs-means,unitary,"305,3,150,850,851","1,1,1,0.328,32.8"
1,4000,CCASHP,CCASHP,elec,rs-means,unitary,"305,850,851,1307","1,0.328,32.8,1"
1,4000,CCASHP-e,CCASHP,,rs-means,unitary,"305,850,851,1307","1,0.328,32.8,1"
1,4000,CCASHP-g,CCASHP,,rs-means,unitary,"305,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,4000,CCASHP-hw,CCASHP,,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,4000,CCASHP-o,CCASHP,,rs-means,unitary,"305,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,4000,HW,none,none,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,HW,DX,none,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,HW,CHW,none,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,.328,32.8,1,1"
