Time,THERMAL ZONE 1:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
02:45:00,1.099210E+04,0.000000E+00,5.669794E-01,0.000000E+00,5.221529E+03,0.000000E+00,2.693387E-01,0.000000E+00,1.102948E+04,0.000000E+00,5.689072E-01,0.000000E+00,5.202864E+03,0.000000E+00,2.683759E-01,0.000000E+00,1.236835E+04,0.000000E+00,6.379105E-01,0.000000E+00
03:00:00,1.099212E+04,0.000000E+00,5.669801E-01,0.000000E+00,5.221535E+03,0.000000E+00,2.693390E-01,0.000000E+00,1.102949E+04,0.000000E+00,5.689079E-01,0.000000E+00,5.202871E+03,0.000000E+00,2.683762E-01,0.000000E+00,1.236837E+04,0.000000E+00,6.379118E-01,0.000000E+00
03:15:00,1.099213E+04,0.000000E+00,5.669808E-01,0.000000E+00,5.221541E+03,0.000000E+00,2.693393E-01,0.000000E+00,1.102950E+04,0.000000E+00,5.689086E-01,0.000000E+00,5.202877E+03,0.000000E+00,2.683765E-01,0.000000E+00,1.236840E+04,0.000000E+00,6.379130E-01,0.000000E+00
03:30:00,1.099214E+04,0.000000E+00,5.669813E-01,0.000000E+00,5.221546E+03,0.000000E+00,2.693396E-01,0.000000E+00,1.102951E+04,0.000000E+00,5.689092E-01,0.000000E+00,5.202882E+03,0.000000E+00,2.683768E-01,0.000000E+00,1.236842E+04,0.000000E+00,6.379140E-01,0.000000E+00
03:45:00,1.099215E+04,0.000000E+00,5.669819E-01,0.000000E+00,5.221551E+03,0.000000E+00,2.693398E-01,0.000000E+00,1.102952E+04,0.000000E+00,5.689097E-01,0.000000E+00,5.202887E+03,0.000000E+00,2.683771E-01,0.000000E+00,1.236844E+04,0.000000E+00,6.379150E-01,0.000000E+00
04:00:00,1.099216E+04,0.000000E+00,5.669824E-01,0.000000E+00,5.221555E+03,0.000000E+00,2.693400E-01,0.000000E+00,1.102953E+04,0.000000E+00,5.689102E-01,0.000000E+00,5.202891E+03,0.000000E+00,2.683773E-01,0.000000E+00,1.236845E+04,0.000000E+00,6.379159E-01,0.000000E+00
04:15:00,1.099217E+04,0.000000E+00,5.669828E-01,0.000000E+00,5.221559E+03,0.000000E+00,2.693402E-01,0.000000E+00,1.102954E+04,0.000000E+00,5.689106E-01,0.000000E+00,5.202895E+03,0.000000E+00,2.683775E-01,0.000000E+00,1.236847E+04,0.000000E+00,6.379167E-01,0.000000E+00
04:30:00,1.099218E+04,0.000000E+00,5.669832E-01,0.000000E+00,5.221563E+03,0.000000E+00,2.693404E-01,0.000000E+00,1.102955E+04,0.000000E+00,5.689110E-01,0.000000E+00,5.202899E+03,0.000000E+00,2.683777E-01,0.000000E+00,1.236848E+04,0.000000E+00,6.379175E-01,0.000000E+00
04:45:00,1.099218E+04,0.000000E+00,5.669836E-01,0.000000E+00,5.221566E+03,0.000000E+00,2.693406E-01,0.000000E+00,1.102956E+04,0.000000E+00,5.689114E-01,0.000000E+00,5.202902E+03,0.000000E+00,2.683778E-01,0.000000E+00,1.236850E+04,0.000000E+00,6.379182E-01,0.000000E+00
05:00:00,1.099219E+04,0.000000E+00,5.669839E-01,0.000000E+00,5.221569E+03,0.000000E+00,2.693408E-01,0.000000E+00,1.102956E+04,0.000000E+00,5.689117E-01,0.000000E+00,5.202905E+03,0.000000E+00,2.683780E-01,0.000000E+00,1.236851E+04,0.000000E+00,6.379189E-01,0.000000E+00
05:15:00,1.099220E+04,0.000000E+00,5.669843E-01,0.000000E+00,5.221572E+03,0.000000E+00,2.693409E-01,0.000000E+00,1.102957E+04,0.000000E+00,5.689121E-01,0.000000E+00,5.202908E+03,0.000000E+00,2.683781E-01,0.000000E+00,1.236852E+04,0.000000E+00,6.379195E-01,0.000000E+00
05:30:00,1.099220E+04,0.000000E+00,5.669846E-01,0.000000E+00,5.221575E+03,0.000000E+00,2.693410E-01,0.000000E+00,1.102958E+04,0.000000E+00,5.689124E-01,0.000000E+00,5.202911E+03,0.000000E+00,2.683783E-01,0.000000E+00,1.236853E+04,0.000000E+00,6.379200E-01,0.000000E+00
05:45:00,1.099221E+04,0.000000E+00,5.669848E-01,0.000000E+00,5.221577E+03,0.000000E+00,2.693412E-01,0.000000E+00,1.102958E+04,0.000000E+00,5.689126E-01,0.000000E+00,5.202913E+03,1.424649E+01,2.683784E-01,1.104807E-03,1.236854E+04,0.000000E+00,6.379205E-01,0.000000E+00
06:00:00,1.099221E+04,0.000000E+00,5.669851E-01,0.000000E+00,5.221579E+03,0.000000E+00,2.693413E-01,0.000000E+00,1.102959E+04,0.000000E+00,5.689129E-01,0.000000E+00,5.202915E+03,1.382474E+02,2.683785E-01,1.068591E-02,1.236855E+04,0.000000E+00,6.379210E-01,0.000000E+00
06:15:00,1.027758E+04,1.058653E+03,5.301237E-01,9.661599E-02,4.910347E+03,4.885289E+02,2.532872E-01,4.455765E-02,1.031495E+04,1.406885E+03,5.320515E-01,1.263629E-01,4.891684E+03,8.972542E+02,2.523245E-01,7.891677E-02,1.088942E+04,2.235997E+03,5.616334E-01,2.000118E-01
06:30:00,9.562820E+03,1.712624E+03,4.932695E-01,1.607055E-01,4.599078E+03,7.912597E+02,2.372367E-01,7.422575E-02,9.600194E+03,2.253757E+03,4.951973E-01,2.093602E-01,4.580414E+03,1.579440E+03,2.362740E-01,1.457751E-01,9.409316E+03,3.540638E+03,4.853212E-01,3.278654E-01
06:45:00,8.847832E+03,2.354128E+03,4.564172E-01,2.236341E-01,4.287724E+03,1.087424E+03,2.211890E-01,1.032769E-01,8.885207E+03,3.098192E+03,4.583452E-01,2.921985E-01,4.269060E+03,2.312793E+03,2.202262E-01,2.180127E-01,7.928671E+03,4.760756E+03,4.089864E-01,4.475724E-01
07:00:00,8.132556E+03,2.995860E+03,4.195591E-01,2.865779E-01,3.976248E+03,1.383214E+03,2.051394E-01,1.322876E-01,8.169931E+03,3.937910E+03,4.214872E-01,3.745630E-01,3.957584E+03,3.011195E+03,2.041765E-01,2.890927E-01,6.447611E+03,5.936962E+03,3.326327E-01,5.629394E-01
07:15:00,8.131633E+03,2.588543E+03,4.195530E-01,2.538371E-01,3.975876E+03,1.194969E+03,2.051399E-01,1.171762E-01,8.169009E+03,3.364626E+03,4.214814E-01,3.299464E-01,3.957212E+03,3.152874E+03,2.041769E-01,3.091739E-01,6.445338E+03,4.848014E+03,3.325511E-01,4.754087E-01
07:30:00,8.130573E+03,2.597312E+03,4.195296E-01,2.547334E-01,3.975424E+03,1.198128E+03,2.051321E-01,1.175004E-01,8.167947E+03,3.330566E+03,4.214581E-01,3.266439E-01,3.956760E+03,3.442397E+03,2.041690E-01,3.375724E-01,6.443740E+03,4.669190E+03,3.324799E-01,4.579381E-01
07:45:00,8.129523E+03,2.631028E+03,4.194946E-01,2.580084E-01,3.974952E+03,1.214040E+03,2.051170E-01,1.190454E-01,8.166896E+03,3.271426E+03,4.214232E-01,3.207928E-01,3.956289E+03,3.727907E+03,2.041538E-01,3.654946E-01,6.442410E+03,4.559179E+03,3.324188E-01,4.470634E-01
08:00:00,8.128577E+03,2.678780E+03,4.194569E-01,2.626620E-01,3.974517E+03,1.237027E+03,2.050996E-01,1.212858E-01,8.165949E+03,3.198076E+03,4.213855E-01,3.135535E-01,3.955854E+03,3.990790E+03,2.041365E-01,3.912057E-01,6.441260E+03,4.481450E+03,3.323654E-01,4.393817E-01
08:15:00,8.127765E+03,2.746302E+03,4.194215E-01,2.692604E-01,3.974138E+03,1.262881E+03,2.050828E-01,1.238109E-01,8.165135E+03,3.126933E+03,4.213500E-01,3.065458E-01,3.955476E+03,4.218862E+03,2.041197E-01,4.135232E-01,6.440254E+03,4.424916E+03,3.323181E-01,4.338004E-01
08:30:00,8.127082E+03,2.850701E+03,4.193899E-01,2.794792E-01,3.973818E+03,1.290602E+03,2.050678E-01,1.265215E-01,8.164453E+03,3.079313E+03,4.213185E-01,3.018561E-01,3.955156E+03,4.410750E+03,2.041047E-01,4.323083E-01,6.439369E+03,4.384439E+03,3.322761E-01,4.298067E-01
08:45:00,8.126515E+03,3.007894E+03,4.193628E-01,2.948783E-01,3.973551E+03,1.319915E+03,2.050548E-01,1.293901E-01,8.163886E+03,3.066264E+03,4.212913E-01,3.005651E-01,3.954888E+03,4.567930E+03,2.040917E-01,4.477007E-01,6.438590E+03,4.357336E+03,3.322389E-01,4.271325E-01
09:00:00,8.126046E+03,3.220157E+03,4.193398E-01,3.156794E-01,3.973328E+03,1.351289E+03,2.050437E-01,1.324619E-01,8.163416E+03,3.082213E+03,4.212683E-01,3.021227E-01,3.954665E+03,4.691890E+03,2.040806E-01,4.598422E-01,6.437907E+03,4.342406E+03,3.322059E-01,4.256570E-01
09:15:00,8.125656E+03,3.526793E+03,4.193203E-01,3.457351E-01,3.973141E+03,1.384325E+03,2.050343E-01,1.356973E-01,8.163026E+03,3.113454E+03,4.212489E-01,3.051824E-01,3.954479E+03,4.783250E+03,2.040713E-01,4.687914E-01,6.437310E+03,4.338230E+03,3.321769E-01,4.252394E-01
09:30:00,8.125332E+03,3.907738E+03,4.193040E-01,3.830739E-01,3.972986E+03,1.419326E+03,2.050264E-01,1.391259E-01,8.162702E+03,3.154677E+03,4.212325E-01,3.092218E-01,3.954324E+03,4.842981E+03,2.040633E-01,4.746421E-01,6.436789E+03,4.344521E+03,3.321515E-01,4.258504E-01
09:45:00,8.125062E+03,4.347448E+03,4.192903E-01,4.261712E-01,3.972855E+03,1.456296E+03,2.050198E-01,1.427477E-01,8.162432E+03,3.202498E+03,4.212188E-01,3.139082E-01,3.954193E+03,4.871614E+03,2.040567E-01,4.774459E-01,6.436335E+03,4.360532E+03,3.321292E-01,4.274161E-01
10:00:00,8.124835E+03,4.837620E+03,4.192787E-01,4.742124E-01,3.972746E+03,1.495755E+03,2.050141E-01,1.466140E-01,8.162206E+03,3.257074E+03,4.212073E-01,3.192572E-01,3.954083E+03,4.865892E+03,2.040510E-01,4.768832E-01,6.435941E+03,4.385035E+03,3.321098E-01,4.298156E-01
10:15:00,8.124644E+03,5.316353E+03,4.192689E-01,5.211281E-01,3.972653E+03,1.536862E+03,2.050094E-01,1.506422E-01,8.162015E+03,3.316039E+03,4.211975E-01,3.250366E-01,3.953990E+03,4.828609E+03,2.040463E-01,4.732278E-01,6.435599E+03,4.416497E+03,3.320929E-01,4.328981E-01
10:30:00,8.124483E+03,5.777238E+03,4.192607E-01,5.662926E-01,3.972574E+03,1.578689E+03,2.050053E-01,1.547412E-01,8.161854E+03,3.377234E+03,4.211892E-01,3.310345E-01,3.953911E+03,4.763305E+03,2.040422E-01,4.668264E-01,6.435303E+03,4.453308E+03,3.320782E-01,4.365057E-01
10:45:00,8.124346E+03,6.210778E+03,4.192536E-01,6.087751E-01,3.972507E+03,1.620605E+03,2.050019E-01,1.588489E-01,8.161717E+03,3.439310E+03,4.211822E-01,3.371188E-01,3.953844E+03,4.672930E+03,2.040388E-01,4.579682E-01,6.435046E+03,4.493941E+03,3.320654E-01,4.404884E-01
11:00:00,8.124229E+03,6.612966E+03,4.192476E-01,6.481836E-01,3.972450E+03,1.660785E+03,2.049989E-01,1.627867E-01,8.161600E+03,3.498703E+03,4.211762E-01,3.429400E-01,3.953787E+03,4.562664E+03,2.040358E-01,4.471609E-01,6.434824E+03,4.537043E+03,3.320543E-01,4.447133E-01
11:15:00,8.124129E+03,6.980418E+03,4.192424E-01,6.841873E-01,3.972401E+03,1.698460E+03,2.049964E-01,1.664788E-01,8.161500E+03,3.553962E+03,4.211710E-01,3.483557E-01,3.953738E+03,4.427565E+03,2.040333E-01,4.339201E-01,6.434632E+03,4.580686E+03,3.320446E-01,4.489916E-01
11:30:00,8.124043E+03,7.311989E+03,4.192380E-01,7.166751E-01,3.972359E+03,1.733700E+03,2.049942E-01,1.699322E-01,8.161415E+03,3.605293E+03,4.211666E-01,3.533863E-01,3.953697E+03,4.257839E+03,2.040311E-01,4.172859E-01,6.434465E+03,4.623909E+03,3.320363E-01,4.532288E-01
11:45:00,8.123969E+03,7.607170E+03,4.192342E-01,7.455973E-01,3.972323E+03,1.766444E+03,2.049924E-01,1.731410E-01,8.161341E+03,3.652580E+03,4.211628E-01,3.580203E-01,3.953660E+03,4.040271E+03,2.040293E-01,3.959628E-01,6.434320E+03,4.665942E+03,3.320290E-01,4.573494E-01
12:00:00,8.123906E+03,7.865571E+03,4.192309E-01,7.709158E-01,3.972292E+03,1.796669E+03,2.049908E-01,1.761029E-01,8.161277E+03,3.695721E+03,4.211595E-01,3.622481E-01,3.953629E+03,3.765217E+03,2.040277E-01,3.690057E-01,6.434194E+03,4.706104E+03,3.320226E-01,4.612866E-01
12:15:00,8.123850E+03,8.088464E+03,4.192281E-01,7.927552E-01,3.972265E+03,1.825086E+03,2.049894E-01,1.788876E-01,8.161222E+03,3.736054E+03,4.211566E-01,3.662005E-01,3.953603E+03,3.443380E+03,2.040263E-01,3.374635E-01,6.434084E+03,4.744549E+03,3.320170E-01,4.650556E-01
12:30:00,8.123802E+03,8.275704E+03,4.192256E-01,8.111012E-01,3.972242E+03,1.854688E+03,2.049882E-01,1.817885E-01,8.161174E+03,3.773631E+03,4.211542E-01,3.698828E-01,3.953579E+03,3.122597E+03,2.040251E-01,3.060247E-01,6.433989E+03,4.780465E+03,3.320122E-01,4.685768E-01
12:45:00,8.123760E+03,8.427210E+03,4.192234E-01,8.259458E-01,3.972222E+03,1.906181E+03,2.049871E-01,1.868353E-01,8.161132E+03,3.808653E+03,4.211520E-01,3.733149E-01,3.953559E+03,2.847044E+03,2.040240E-01,2.790196E-01,6.433905E+03,4.814839E+03,3.320080E-01,4.719472E-01
13:00:00,8.123724E+03,8.543371E+03,4.192215E-01,8.373267E-01,3.972204E+03,2.019992E+03,2.049862E-01,1.979909E-01,8.161095E+03,3.841582E+03,4.211501E-01,3.765417E-01,3.953541E+03,2.643951E+03,2.040231E-01,2.591172E-01,6.433832E+03,4.848172E+03,3.320042E-01,4.752151E-01
13:15:00,8.123691E+03,8.624202E+03,4.192199E-01,8.452457E-01,3.972189E+03,2.221419E+03,2.049854E-01,2.177351E-01,8.161063E+03,3.872421E+03,4.211484E-01,3.795639E-01,3.953526E+03,2.518553E+03,2.040223E-01,2.468303E-01,6.433767E+03,4.881225E+03,3.320010E-01,4.784553E-01
13:30:00,8.123663E+03,8.670598E+03,4.192184E-01,8.497900E-01,3.972175E+03,2.507111E+03,2.049847E-01,2.457393E-01,8.161035E+03,3.901937E+03,4.211470E-01,3.824564E-01,3.953512E+03,2.441042E+03,2.040216E-01,2.392370E-01,6.433711E+03,4.915485E+03,3.319981E-01,4.818135E-01
13:45:00,8.123638E+03,8.683205E+03,4.192171E-01,8.510233E-01,3.972163E+03,2.849763E+03,2.049841E-01,2.793257E-01,8.161010E+03,3.930630E+03,4.211457E-01,3.852683E-01,3.953500E+03,2.387989E+03,2.040210E-01,2.340406E-01,6.433660E+03,4.950276E+03,3.319955E-01,4.852234E-01
14:00:00,8.123616E+03,8.662038E+03,4.192160E-01,8.489468E-01,3.972153E+03,3.201089E+03,2.049836E-01,3.137601E-01,8.160988E+03,3.958573E+03,4.211446E-01,3.880068E-01,3.953490E+03,2.349645E+03,2.040205E-01,2.302850E-01,6.433616E+03,4.985717E+03,3.319932E-01,4.886974E-01
14:15:00,8.123596E+03,8.605272E+03,4.192150E-01,8.433816E-01,3.972144E+03,3.528290E+03,2.049831E-01,3.458270E-01,8.160968E+03,3.984461E+03,4.211435E-01,3.905438E-01,3.953481E+03,2.320670E+03,2.040200E-01,2.274469E-01,6.433577E+03,5.020820E+03,3.319912E-01,4.921383E-01
14:30:00,8.123579E+03,8.511309E+03,4.192141E-01,8.341710E-01,3.972135E+03,3.827037E+03,2.049827E-01,3.751024E-01,8.160950E+03,4.007614E+03,4.211426E-01,3.928128E-01,3.953472E+03,2.297676E+03,2.040196E-01,2.251948E-01,6.433542E+03,5.054752E+03,3.319894E-01,4.954645E-01
14:45:00,8.123563E+03,8.377842E+03,4.192132E-01,8.210890E-01,3.972128E+03,4.099821E+03,2.049823E-01,4.018317E-01,8.160935E+03,4.027247E+03,4.211418E-01,3.947368E-01,3.953465E+03,2.278304E+03,2.040192E-01,2.232974E-01,6.433510E+03,5.087089E+03,3.319878E-01,4.986343E-01
15:00:00,8.123549E+03,8.202245E+03,4.192125E-01,8.038781E-01,3.972121E+03,4.353959E+03,2.049820E-01,4.267332E-01,8.160920E+03,4.039816E+03,4.211411E-01,3.959683E-01,3.953458E+03,2.259158E+03,2.040188E-01,2.214218E-01,6.433482E+03,5.117873E+03,3.319864E-01,5.016521E-01
15:15:00,8.123536E+03,7.979430E+03,4.192119E-01,7.820397E-01,3.972115E+03,4.589545E+03,2.049816E-01,4.498172E-01,8.160908E+03,4.044338E+03,4.211404E-01,3.964110E-01,3.953452E+03,2.239401E+03,2.040185E-01,2.194862E-01,6.433457E+03,5.146483E+03,3.319851E-01,5.044567E-01
15:30:00,8.123524E+03,7.704979E+03,4.192113E-01,7.551406E-01,3.972110E+03,4.803872E+03,2.049814E-01,4.708183E-01,8.160896E+03,4.041036E+03,4.211398E-01,3.960867E-01,3.953447E+03,2.218068E+03,2.040183E-01,2.173965E-01,6.433434E+03,5.172616E+03,3.319839E-01,5.070183E-01
15:45:00,8.123514E+03,7.375809E+03,4.192107E-01,7.228787E-01,3.972105E+03,4.993785E+03,2.049811E-01,4.894273E-01,8.160886E+03,4.029631E+03,4.211393E-01,3.949680E-01,3.953442E+03,2.194453E+03,2.040180E-01,2.150829E-01,6.433413E+03,5.195902E+03,3.319828E-01,5.093008E-01
16:00:00,8.123505E+03,6.991514E+03,4.192102E-01,6.852142E-01,3.972101E+03,5.152314E+03,2.049809E-01,5.049609E-01,8.160876E+03,4.012561E+03,4.211388E-01,3.932942E-01,3.953438E+03,2.169547E+03,2.040178E-01,2.126425E-01,6.433394E+03,5.215251E+03,3.319818E-01,5.111973E-01
16:15:00,8.123496E+03,6.561890E+03,4.192098E-01,6.431074E-01,3.972097E+03,5.279131E+03,2.049807E-01,5.173869E-01,8.160868E+03,3.991208E+03,4.211384E-01,3.912006E-01,3.953434E+03,2.142881E+03,2.040176E-01,2.100293E-01,6.433377E+03,5.231127E+03,3.319810E-01,5.127534E-01
16:30:00,8.123488E+03,6.105065E+03,4.192094E-01,5.983349E-01,3.972093E+03,5.373676E+03,2.049805E-01,5.266502E-01,8.160860E+03,3.964526E+03,4.211379E-01,3.885848E-01,3.953430E+03,2.114116E+03,2.040174E-01,2.072096E-01,6.433361E+03,5.243071E+03,3.319802E-01,5.139241E-01
16:45:00,8.123481E+03,5.653412E+03,4.192090E-01,5.540700E-01,3.972090E+03,5.434770E+03,2.049803E-01,5.326355E-01,8.160852E+03,3.932064E+03,4.211376E-01,3.854026E-01,3.953427E+03,2.082807E+03,2.040172E-01,2.041406E-01,6.433347E+03,5.250790E+03,3.319794E-01,5.146807E-01
17:00:00,8.123474E+03,5.252159E+03,4.192086E-01,5.147458E-01,3.972087E+03,5.461115E+03,2.049802E-01,5.352155E-01,8.160845E+03,3.898139E+03,4.211372E-01,3.820770E-01,3.953424E+03,2.048719E+03,2.040171E-01,2.007994E-01,6.433333E+03,5.254248E+03,3.319787E-01,5.150198E-01
17:15:00,8.123468E+03,4.925654E+03,4.192083E-01,4.827498E-01,3.972084E+03,5.450345E+03,2.049800E-01,5.341583E-01,8.160839E+03,3.880883E+03,4.211369E-01,3.803854E-01,3.953421E+03,2.011872E+03,2.040169E-01,1.971877E-01,6.433321E+03,5.253898E+03,3.319781E-01,5.149856E-01
17:30:00,8.123462E+03,4.673724E+03,4.192080E-01,4.580644E-01,3.972081E+03,5.399814E+03,2.049799E-01,5.292047E-01,8.160833E+03,3.896068E+03,4.211366E-01,3.818742E-01,3.953419E+03,1.972249E+03,2.040168E-01,1.933040E-01,6.433310E+03,5.250581E+03,3.319775E-01,5.146607E-01
