Sheet,Name,Unit
exterior_lighting,exterior_lighting_zone_number,
exterior_lighting,exterior_lighting_zone_name,
exterior_lighting,template,
exterior_lighting,control_option,
exterior_lighting,building_facade_and_landscape_automatic_shut_off,
exterior_lighting,occupancy_setback_reduction,fraction
exterior_lighting,base_site_allowance_power,W
exterior_lighting,base_site_allowance_fraction,fraction
exterior_lighting,parking_areas_and_drives,W/ft^2
exterior_lighting,walkways_less_than_10ft_wide,W/ft
exterior_lighting,walkways_10ft_wide_or_greater,W/ft^2
exterior_lighting,stairways,W/ft^2
exterior_lighting,pedestrian_tunnels,W/ft^2
exterior_lighting,landscaping,W/ft^2
exterior_lighting,main_entries,W/ft
exterior_lighting,other_doors,W/ft
exterior_lighting,entry_canopies,W/ft^2
exterior_lighting,loading_docks,W/ft^2
exterior_lighting,sales_canopies,W/ft^2
exterior_lighting,outdoor_sales_open_areas,W/ft^2
exterior_lighting,outdoor_sales_street_frontage_for_vehicle_sales,W/ft
exterior_lighting,building_facades,W/ft^2
exterior_lighting,building_facades_alt_perim,W/ft
exterior_lighting,automated_teller_machines_per_location,W
exterior_lighting,automated_teller_machines_per_machine,W
exterior_lighting,entries_and_gates,W/ft^2
exterior_lighting,loading_areas_for_emergency_vehicles,W/ft^2
exterior_lighting,drive_through_windows_and_doors,W
exterior_lighting,parking_near_24_hour_entrances,W
exterior_lighting,roadway_parking,W
exterior_lighting,notes,
schedules,name,
schedules,category,
schedules,units,
schedules,day_types,
schedules,start_date,
schedules,end_date,
schedules,type,
schedules,hr_1,
schedules,hr_2,
schedules,hr_3,
schedules,hr_4,
schedules,hr_5,
schedules,hr_6,
schedules,hr_7,
schedules,hr_8,
schedules,hr_9,
schedules,hr_10,
schedules,hr_11,
schedules,hr_12,
schedules,hr_13,
schedules,hr_14,
schedules,hr_15,
schedules,hr_16,
schedules,hr_17,
schedules,hr_18,
schedules,hr_19,
schedules,hr_20,
schedules,hr_21,
schedules,hr_22,
schedules,hr_23,
schedules,hr_24,
schedules,notes,
space_types_lighting,template,
space_types_lighting,building_type,
space_types_lighting,space_type,
space_types_lighting,lighting_standard,
space_types_lighting,lighting_primary_space_type,
space_types_lighting,lighting_secondary_space_type,
space_types_lighting,lighting_per_area,W/ft^2
space_types_lighting,rcr_threshold,
space_types_lighting,lighting_per_person,W/person
space_types_lighting,lighting_per_length,W/ft
space_types_lighting,additional_lighting_per_area,W/ft^2
space_types_lighting,lighting_fraction_to_return_air,
space_types_lighting,lighting_fraction_radiant,
space_types_lighting,lighting_fraction_visible,
space_types_lighting,lighting_fraction_replaceable,
space_types_lighting,lpd_fraction_linear_fluorescent,
space_types_lighting,lpd_fraction_compact_fluorescent,
space_types_lighting,lpd_fraction_high_bay,
space_types_lighting,lpd_fraction_specialty_lighting,
space_types_lighting,lpd_fraction_exit_lighting,
space_types_lighting,lighting_schedule,
space_types_lighting,compact_fluorescent_lighting_schedule,
space_types_lighting,high_bay_lighting_schedule,
space_types_lighting,specialty_lighting_schedule,
space_types_lighting,exit_lighting_schedule,
space_types_lighting,target_illuminance_setpoint,Lux
space_types_lighting,psa_nongeometry_fraction,
space_types_lighting,ssa_nongeometry_fraction,
space_types_lighting,lookup,
space_types_lighting,notes,
space_types_equipment,template,
space_types_equipment,building_type,
space_types_equipment,space_type,
space_types_equipment,gas_equipment_per_area,Btu/hr*ft^2
space_types_equipment,gas_equipment_fraction_latent,
space_types_equipment,gas_equipment_fraction_radiant,
space_types_equipment,gas_equipment_fraction_lost,
space_types_equipment,gas_equipment_schedule,
space_types_equipment,electric_equipment_per_area,W/ft^2
space_types_equipment,electric_equipment_fraction_latent,
space_types_equipment,electric_equipment_fraction_radiant,
space_types_equipment,electric_equipment_fraction_lost,
space_types_equipment,electric_equipment_schedule,
space_types_equipment,additional_electric_equipment_schedule,
space_types_equipment,additional_gas_equipment_schedule,
space_types_equipment,notes,
space_types_occupancy,template,
space_types_occupancy,building_type,
space_types_occupancy,space_type,
space_types_occupancy,occupancy_standard,
space_types_occupancy,occupancy_primary_space_type,
space_types_occupancy,occupancy_secondary_space_type,
space_types_occupancy,occupancy_per_area,people/1000 ft^2
space_types_occupancy,occupancy_schedule,
space_types_occupancy,occupancy_activity_schedule,
space_types_occupancy,is_residential,
space_types_occupancy,lookup,
space_types_occupancy,notes,
space_types_ventilation,template,
space_types_ventilation,building_type,
space_types_ventilation,space_type,
space_types_ventilation,ventilation_standard,
space_types_ventilation,ventilation_primary_space_type,
space_types_ventilation,ventilation_secondary_space_type,
space_types_ventilation,ventilation_per_area,ft^3/min*ft^2
space_types_ventilation,ventilation_per_person,ft^3/min*person
space_types_ventilation,ventilation_air_changes,ach
space_types_ventilation,minimum_total_air_changes,ach
space_types_ventilation,lookup,
space_types_ventilation,notes,
space_types_infiltration,template,
space_types_infiltration,building_type,
space_types_infiltration,space_type,
space_types_infiltration,infiltration_per_exterior_area,ft^3/min*ft^2 ext
space_types_infiltration,infiltration_per_exterior_wall_area,ft^3/min*ft^2 ext
space_types_infiltration,infiltration_air_changes,ach
space_types_infiltration,infiltration_schedule,
space_types_infiltration,infiltration_schedule_perimeter,
space_types_thermostats,template,
space_types_thermostats,building_type,
space_types_thermostats,space_type,
space_types_thermostats,heating_setpoint_schedule,
space_types_thermostats,cooling_setpoint_schedule,
space_types_swh,template,
space_types_swh,building_type,
space_types_swh,space_type,
space_types_swh,service_water_heating_peak_flow_rate,gal/h
space_types_swh,service_water_heating_area,ft^2
space_types_swh,service_water_heating_peak_flow_per_area,gal/h*ft^2
space_types_swh,service_water_heating_system_type,
space_types_swh,booster_water_heater_fraction,
space_types_swh,service_water_heating_target_temperature,F
space_types_swh,booster_water_heating_target_temperature,F
space_types_swh,service_water_heating_fraction_sensible,
space_types_swh,service_water_heating_fraction_latent,
space_types_swh,service_water_heating_schedule,
space_types_exhaust,template,
space_types_exhaust,building_type,
space_types_exhaust,space_type,
space_types_exhaust,exhaust_per_area,cfm/ft2
space_types_exhaust,exhaust_per_unit,cfm
space_types_exhaust,exhaust_fan_power_per_area,W/ft^2
space_types_exhaust,exhaust_fan_efficiency,
space_types_exhaust,exhaust_fan_power,W
space_types_exhaust,exhaust_fan_pressure_rise,Pa
space_types_exhaust,exhaust_fan_maximum_flow_rate,cfm
space_types_exhaust,exhaust_availability_schedule,
space_types_exhaust,exhaust_flow_fraction_schedule,
space_types_exhaust,balanced_exhaust_fraction_schedule,
space_types_lighting_control,template,
space_types_lighting_control,building_type,
space_types_lighting_control,space_type,
space_types_lighting_control,lighting_primary_space_type,
space_types_lighting_control,lighting_secondary_space_type,
space_types_lighting_control,manual_continuous_dimming,
space_types_lighting_control,programmable_multilevel_dimming,
space_types_lighting_control,multilevel_occupancy_sensors,
space_types_lighting_control,occupancy_sensors,
space_types_lighting_control,occupancy_sensors_with_personal_continuous_dimming,
space_types_lighting_control,automatic_multilevel_switching_in_primary_sidelighted_areas,
space_types_lighting_control,automatic_multilevel_switching_in_primary_sidelighted_areas,>23m^2
space_types_lighting_control,automatic_continuous_daylight_dimming_in_primary_sidelighted_areas,<23m^2
space_types_lighting_control,automatic_continuous_daylight_dimming_in_primary_sidelighted_areas,>23m^2
space_types_lighting_control,automatic_continuous_daylight_dimming_in_secondary_sidelighted_areas,
space_types_lighting_control,automatic_continuous_daylight_dimming_in_daylighted_areas_under_skylights,<84m^2
space_types_lighting_control,automatic_continuous_daylight_dimming_in_daylighted_areas_under_skylights,>84m^2
space_types_rendering_color,template,
space_types_rendering_color,building_type,
space_types_rendering_color,space_type,
space_types_rendering_color,rgb,
refrigeration_system_lineup,template,
refrigeration_system_lineup,building_type,
refrigeration_system_lineup,size_category,
refrigeration_system_lineup,system_type,
refrigeration_system_lineup,number_of_display_cases,
refrigeration_system_lineup,number_of_walkins,
refrigeration_system_lineup,case_type_1,
refrigeration_system_lineup,case_type_2,
refrigeration_system_lineup,case_type_3,
refrigeration_system_lineup,case_type_4,
refrigeration_system_lineup,case_type_5,
refrigeration_system_lineup,case_type_6,
refrigeration_system_lineup,case_type_7,
refrigeration_system_lineup,case_type_8,
refrigeration_system_lineup,case_type_9,
refrigeration_system_lineup,case_type_10,
refrigeration_system_lineup,case_type_11,
refrigeration_system_lineup,case_type_12,
refrigeration_system_lineup,case_type_13,
refrigeration_system_lineup,case_type_14,
refrigeration_system_lineup,walkin_type_1,
refrigeration_system_lineup,walkin_type_2,
refrigeration_system_lineup,walkin_type_3,
refrigeration_system_lineup,walkin_type_4,
refrigeration_system_lineup,walkin_type_5,
refrigeration_system_lineup,walkin_type_6,
refrigeration_system_lineup,walkin_type_7,
refrigeration_system_lineup,walkin_type_8,
refrigeration_system_lineup,compressor_name,
refrigerated_cases,template,
refrigerated_cases,size_category,
refrigerated_cases,case_type,
refrigerated_cases,case_category,
refrigerated_cases,case_model,
refrigerated_cases,ft_tube_per_ft_case,
refrigerated_cases,latent_heat_ratio,
refrigerated_cases,rated_runtime_fraction,
refrigerated_cases,case_length,
refrigerated_cases,case_temp,
refrigerated_cases,cooling_capacity_per_length,
refrigerated_cases,evap_fan_power_per_length,
refrigerated_cases,evap_temp,
refrigerated_cases,lighting_per_ft,
refrigerated_cases,fraction_of_lighting_energy_to_case,
refrigerated_cases,latent_case_credit_curve_name,
refrigerated_cases,defrost_power_per_length,
refrigerated_cases,defrost_type,
refrigerated_cases,defrost_correction_type,
refrigerated_cases,defrost_correction_curve_name,
refrigerated_cases,anti_sweat_power,
refrigerated_cases,minimum_anti_sweat_heater_power_per_unit_length,
refrigerated_cases,anti_sweat_heater_control,
refrigerated_cases,fractionofantisweatheaterenergytocase,
refrigerated_cases,restocking_schedule,
refrigerated_cases,lighting_schedule,
refrigerated_cases,minutes_defrost,
refrigerated_cases,defrost_per_day,
refrigerated_cases,minutes_dripdown,
refrigerated_cases,dripdown_per_day,
refrigerated_cases,notes,
