energy_code,climate_zone,surface_type,assembly_type,construction_name,cost ($/ft2)
ASHRAE_90_1_2013,3,Exterior_Walls,Mass,Mass Wall CZ3 R-23,22.04
ASHRAE_90_1_2013,3,Exterior_Walls,Mass,Mass Wall CZ3 R-28,22.15
ASHRAE_90_1_2007,4,Exterior_Walls,Mass,Typical Mass Wall CZ4 R-10,30.03
ASHRAE_90_1_2007,4,Exterior_Walls,Mass,Mass Wall CZ4 R-15,31.16
ASHRAE_90_1_2007,4,Exterior_Walls,Mass,Mass Wall CZ4 R-20,32.29
ASHRAE_90_1_2007,4,Exterior_Walls,Mass,Mass Wall CZ4 R-25,33.41
ASHRAE_90_1_2007,4,Exterior_Walls,Mass,Mass Wall CZ4 R-30,34.54
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Typical Mass Wall CZ4 R-10,27.86
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 R-15,29.30
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 R-20,30.74
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 R-25,32.18
ASHRAE_90_1_2010,4,Exterior_Walls,Mass,Mass Wall CZ4 R-30,33.63
ASHRAE_90_1_2013,4,Exterior_Walls,Mass,Typical Mass Wall CZ4 R-10,35.51
ASHRAE_90_1_2013,4,Exterior_Walls,Mass,Mass Wall CZ4 R-15,37.32
ASHRAE_90_1_2013,4,Exterior_Walls,Mass,Mass Wall CZ4 R-20,39.12
ASHRAE_90_1_2013,4,Exterior_Walls,Mass,Mass Wall CZ4 R-25,40.93
ASHRAE_90_1_2013,4,Exterior_Walls,Mass,Mass Wall CZ4 R-30,42.74
ASHRAE_90_1_2007,5,Exterior_Walls,Mass,Typical Mass Wall CZ5 R-11,29.16
ASHRAE_90_1_2007,5,Exterior_Walls,Mass,Mass Wall CZ5 R-16,31.06
ASHRAE_90_1_2007,5,Exterior_Walls,Mass,Mass Wall CZ5 R-21,32.96
ASHRAE_90_1_2007,5,Exterior_Walls,Mass,Mass Wall CZ5 R-26,34.86
ASHRAE_90_1_2007,5,Exterior_Walls,Mass,Mass Wall CZ5 R-31,36.75
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Typical Mass Wall CZ5 R-11,25.47
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-16,26.31
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-21,27.14
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-26,27.98
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-31,28.82
ASHRAE_90_1_2013,5,Exterior_Walls,Mass,Typical Mass Wall CZ5 R-11,31.74
ASHRAE_90_1_2013,5,Exterior_Walls,Mass,Mass Wall CZ5 R-16,33.91
ASHRAE_90_1_2013,5,Exterior_Walls,Mass,Mass Wall CZ5 R-21,36.09
ASHRAE_90_1_2013,5,Exterior_Walls,Mass,Mass Wall CZ5 R-26,38.27
ASHRAE_90_1_2013,5,Exterior_Walls,Mass,Mass Wall CZ5 R-31,40.44
ASHRAE_90_1_2007,6,Exterior_Walls,Mass,Typical Mass Wall CZ6 R-13,40.82
ASHRAE_90_1_2007,6,Exterior_Walls,Mass,Mass Wall CZ6 R-18,44.11
ASHRAE_90_1_2007,6,Exterior_Walls,Mass,Mass Wall CZ6 R-23,47.40
ASHRAE_90_1_2007,6,Exterior_Walls,Mass,Mass Wall CZ6 R-28,50.69
ASHRAE_90_1_2007,6,Exterior_Walls,Mass,Mass Wall CZ6 R-33,53.98
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Typical Mass Wall CZ6 R-13,21.73
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-18,21.83
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-23,21.94
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-28,22.04
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-33,22.15
ASHRAE_90_1_2013,6,Exterior_Walls,Mass,Typical Mass Wall CZ6 R-13,25.47
ASHRAE_90_1_2013,6,Exterior_Walls,Mass,Mass Wall CZ6 R-18,26.31
ASHRAE_90_1_2013,6,Exterior_Walls,Mass,Mass Wall CZ6 R-23,27.14
ASHRAE_90_1_2013,6,Exterior_Walls,Mass,Mass Wall CZ6 R-28,27.98
ASHRAE_90_1_2013,6,Exterior_Walls,Mass,Mass Wall CZ6 R-33,28.82
ASHRAE_90_1_2007,7,Exterior_Walls,Mass,Typical Mass Wall CZ7 R-14,30.03
ASHRAE_90_1_2007,7,Exterior_Walls,Mass,Mass Wall CZ7 R-19,31.16
ASHRAE_90_1_2007,7,Exterior_Walls,Mass,Mass Wall CZ7 R-24,32.29
ASHRAE_90_1_2007,7,Exterior_Walls,Mass,Mass Wall CZ7 R-29,33.41
ASHRAE_90_1_2007,7,Exterior_Walls,Mass,Mass Wall CZ7 R-34,34.54
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Typical Mass Wall CZ7 R-14,27.86
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-19,29.30
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-24,30.74
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-29,32.18
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-34,33.63
ASHRAE_90_1_2013,7,Exterior_Walls,Mass,Typical Mass Wall CZ7 R-14,35.51
ASHRAE_90_1_2013,7,Exterior_Walls,Mass,Mass Wall CZ7 R-19,37.32
ASHRAE_90_1_2013,7,Exterior_Walls,Mass,Mass Wall CZ7 R-24,39.12
ASHRAE_90_1_2013,7,Exterior_Walls,Mass,Mass Wall CZ7 R-29,40.93
ASHRAE_90_1_2013,7,Exterior_Walls,Mass,Mass Wall CZ7 R-34,42.74
ASHRAE_90_1_2007,8,Exterior_Walls,Mass,Typical Mass Wall CZ8 R-14,29.16
ASHRAE_90_1_2007,8,Exterior_Walls,Mass,Mass Wall CZ8 R-19,31.06
ASHRAE_90_1_2007,8,Exterior_Walls,Mass,Mass Wall CZ8 R-24,32.96
ASHRAE_90_1_2007,8,Exterior_Walls,Mass,Mass Wall CZ8 R-29,34.86
ASHRAE_90_1_2007,8,Exterior_Walls,Mass,Mass Wall CZ8 R-34,36.75
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Typical Mass Wall CZ8 R-14,31.74
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 R-19,33.91
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 R-24,36.09
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 R-29,38.27
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 R-34,40.44
ASHRAE_90_1_2013,8,Exterior_Walls,Mass,Typical Mass Wall CZ8 R-21,42.21
ASHRAE_90_1_2013,8,Exterior_Walls,Mass,Mass Wall CZ8 R-26,47.31
ASHRAE_90_1_2013,8,Exterior_Walls,Mass,Mass Wall CZ8 R-31,52.40
ASHRAE_90_1_2013,8,Exterior_Walls,Mass,Mass Wall CZ8 R-36,57.49
ASHRAE_90_1_2013,8,Exterior_Walls,Mass,Mass Wall CZ8 R-41,62.59
ASHRAE_90_1_2007,1,Exterior_Walls,Metal_Building,Typical Metal Wall CZ1 R-9,16.60
ASHRAE_90_1_2007,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-14,18.31
ASHRAE_90_1_2007,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-19,20.03
ASHRAE_90_1_2007,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-24,21.74
ASHRAE_90_1_2007,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-29,23.45
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Typical Metal Wall CZ1 R-11,16.93
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-16,19.02
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-21,21.12
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-26,23.22
ASHRAE_90_1_2010,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-31,25.32
ASHRAE_90_1_2013,1,Exterior_Walls,Metal_Building,Typical Metal Wall CZ1 R-11,16.93
ASHRAE_90_1_2013,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-16,19.02
ASHRAE_90_1_2013,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-21,21.12
ASHRAE_90_1_2013,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-26,23.22
ASHRAE_90_1_2013,1,Exterior_Walls,Metal_Building,Metal Wall CZ1 R-31,25.32
ASHRAE_90_1_2007,2,Exterior_Walls,Metal_Building,Typical Metal Wall CZ2 R-9,18.73
ASHRAE_90_1_2007,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-14,20.49
ASHRAE_90_1_2007,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-19,22.24
ASHRAE_90_1_2007,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-24,24.00
ASHRAE_90_1_2007,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-29,25.76
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Typical Metal Wall CZ2 R-11,19.06
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-16,21.21
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-21,23.37
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-26,25.52
ASHRAE_90_1_2010,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-31,27.67
ASHRAE_90_1_2013,2,Exterior_Walls,Metal_Building,Typical Metal Wall CZ2 R-11,19.06
ASHRAE_90_1_2013,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-16,21.21
ASHRAE_90_1_2013,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-21,23.37
ASHRAE_90_1_2013,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-26,25.52
ASHRAE_90_1_2013,2,Exterior_Walls,Metal_Building,Metal Wall CZ2 R-31,27.67
ASHRAE_90_1_2007,3,Exterior_Walls,Metal_Building,Typical Metal Wall CZ3 R-9,21.98
ASHRAE_90_1_2007,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-14,24.00
ASHRAE_90_1_2007,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-19,26.01
ASHRAE_90_1_2007,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-24,28.03
ASHRAE_90_1_2007,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-29,30.05
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Typical Metal Wall CZ3 R-12,22.55
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-17,25.25
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-22,27.95
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-27,30.65
ASHRAE_90_1_2010,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-32,33.35
ASHRAE_90_1_2013,3,Exterior_Walls,Metal_Building,Typical Metal Wall CZ3 R-11,22.36
ASHRAE_90_1_2013,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-16,24.83
ASHRAE_90_1_2013,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-21,27.31
ASHRAE_90_1_2013,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-26,29.78
ASHRAE_90_1_2013,3,Exterior_Walls,Metal_Building,Metal Wall CZ3 R-31,32.25
ASHRAE_90_1_2007,4,Exterior_Walls,Metal_Building,Typical Metal Wall CZ4 R-9,20.14
ASHRAE_90_1_2007,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-14,22.13
ASHRAE_90_1_2007,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-19,24.12
ASHRAE_90_1_2007,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-24,26.10
ASHRAE_90_1_2007,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-29,28.09
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Typical Metal Wall CZ4 R-12,20.71
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-17,23.36
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-22,26.02
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-27,28.68
ASHRAE_90_1_2010,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-32,31.34
ASHRAE_90_1_2013,4,Exterior_Walls,Metal_Building,Typical Metal Wall CZ4 R-17,21.65
ASHRAE_90_1_2013,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-22,25.42
ASHRAE_90_1_2013,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-27,29.20
ASHRAE_90_1_2013,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-32,32.98
ASHRAE_90_1_2013,4,Exterior_Walls,Metal_Building,Metal Wall CZ4 R-37,36.75
ASHRAE_90_1_2007,5,Exterior_Walls,Metal_Building,Typical Metal Wall CZ5 R-9,25.55
ASHRAE_90_1_2007,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-14,27.78
ASHRAE_90_1_2007,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-19,30.01
ASHRAE_90_1_2007,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-24,32.25
ASHRAE_90_1_2007,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-29,34.48
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Typical Metal Wall CZ5 R-14,26.60
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-19,30.09
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-24,33.59
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-29,37.08
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-34,40.57
ASHRAE_90_1_2013,5,Exterior_Walls,Metal_Building,Typical Metal Wall CZ5 R-20,27.87
ASHRAE_90_1_2013,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-25,32.87
ASHRAE_90_1_2013,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-30,37.87
ASHRAE_90_1_2013,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-35,42.88
ASHRAE_90_1_2013,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-40,47.88
ASHRAE_90_1_2007,6,Exterior_Walls,Metal_Building,Typical Metal Wall CZ6 R-9,20.67
ASHRAE_90_1_2007,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-14,22.62
ASHRAE_90_1_2007,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-19,24.57
ASHRAE_90_1_2007,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-24,26.51
ASHRAE_90_1_2007,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-29,28.46
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Typical Metal Wall CZ6 R-14,21.59
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-19,24.64
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-24,27.68
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-29,30.73
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-34,33.77
ASHRAE_90_1_2013,6,Exterior_Walls,Metal_Building,Typical Metal Wall CZ6 R-20,22.70
ASHRAE_90_1_2013,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-25,27.06
ASHRAE_90_1_2013,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-30,31.42
ASHRAE_90_1_2013,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-35,35.78
ASHRAE_90_1_2013,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-40,40.14
ASHRAE_90_1_2007,7,Exterior_Walls,Metal_Building,Typical Metal Wall CZ7 R-18,24.87
ASHRAE_90_1_2007,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-23,29.19
ASHRAE_90_1_2007,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-28,33.51
ASHRAE_90_1_2007,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-33,37.83
ASHRAE_90_1_2007,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-38,42.15
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Typical Metal Wall CZ7 R-18,24.87
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-23,29.19
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-28,33.51
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-33,37.83
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-38,42.15
ASHRAE_90_1_2013,7,Exterior_Walls,Metal_Building,Typical Metal Wall CZ7 R-23,25.89
ASHRAE_90_1_2013,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-28,31.42
ASHRAE_90_1_2013,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-33,36.95
ASHRAE_90_1_2013,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-38,42.47
ASHRAE_90_1_2013,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-43,48.00
ASHRAE_90_1_2007,8,Exterior_Walls,Metal_Building,Typical Metal Wall CZ8 R-18,32.72
ASHRAE_90_1_2007,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-23,39.25
ASHRAE_90_1_2007,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-28,45.77
ASHRAE_90_1_2007,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-33,52.30
ASHRAE_90_1_2007,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-38,58.82
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Typical Metal Wall CZ8 R-18,32.72
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-23,39.25
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-28,45.77
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-33,52.30
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-38,58.82
ASHRAE_90_1_2013,8,Exterior_Walls,Metal_Building,Typical Metal Wall CZ8 R-26,35.18
ASHRAE_90_1_2013,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-31,44.62
ASHRAE_90_1_2013,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-36,54.07
ASHRAE_90_1_2013,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-41,63.51
ASHRAE_90_1_2013,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 R-46,72.96
ASHRAE_90_1_2007,1,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ1 R-8,22.61
ASHRAE_90_1_2007,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-13,23.61
ASHRAE_90_1_2007,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-18,24.61
ASHRAE_90_1_2007,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-23,25.62
ASHRAE_90_1_2007,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-28,26.62
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ1 R-8,22.61
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-13,23.61
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-18,24.61
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-23,25.62
ASHRAE_90_1_2010,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-28,26.62
ASHRAE_90_1_2013,1,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ1 R-8,22.61
ASHRAE_90_1_2013,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-13,23.61
ASHRAE_90_1_2013,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-18,24.61
ASHRAE_90_1_2013,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-23,25.62
ASHRAE_90_1_2013,1,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ1 R-28,26.62
ASHRAE_90_1_2007,2,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ2 R-8,25.32
ASHRAE_90_1_2007,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-13,26.35
ASHRAE_90_1_2007,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-18,27.38
ASHRAE_90_1_2007,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-23,28.41
ASHRAE_90_1_2007,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-28,29.44
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ2 R-8,25.32
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-13,26.35
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-18,27.38
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-23,28.41
ASHRAE_90_1_2010,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-28,29.44
ASHRAE_90_1_2013,2,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ2 R-12,25.98
ASHRAE_90_1_2013,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-17,27.60
ASHRAE_90_1_2013,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-22,29.21
ASHRAE_90_1_2013,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-27,30.82
ASHRAE_90_1_2013,2,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ2 R-32,32.43
ASHRAE_90_1_2007,3,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ3 R-12,30.28
ASHRAE_90_1_2007,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-17,32.13
ASHRAE_90_1_2007,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-22,33.98
ASHRAE_90_1_2007,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-27,35.83
